Desc	Family ID	Hleu	Lpic	Lvar	Mglob	Pliv	Spurp_prefixed
(null)	OG0003002	1	2	3	1	1	4
(null)	OG0003003	1	4	1	2	2	2
(null)	OG0003004	1	7	1	1	1	1
(null)	OG0003005	1	3	3	1	2	2
(null)	OG0003006	5	1	2	1	1	2
(null)	OG0003007	1	5	1	2	1	2
(null)	OG0003008	8	0	0	1	3	0
(null)	OG0003009	2	2	2	1	1	4
(null)	OG0003010	1	2	2	2	2	3
(null)	OG0003011	1	2	3	1	2	3
(null)	OG0003012	1	4	2	1	1	3
(null)	OG0003013	2	2	6	1	1	0
(null)	OG0003014	12	0	0	0	0	0
(null)	OG0003015	1	1	4	1	1	4
(null)	OG0003016	1	2	2	1	1	5
(null)	OG0003017	1	2	4	1	1	3
(null)	OG0003018	1	3	4	1	1	2
(null)	OG0003019	1	1	1	2	1	6
(null)	OG0003020	1	4	3	1	1	2
(null)	OG0003021	1	2	3	1	1	4
(null)	OG0003022	2	3	2	2	1	2
(null)	OG0003023	1	2	2	3	2	2
(null)	OG0003024	1	1	5	1	1	3
(null)	OG0003025	1	4	3	1	1	2
(null)	OG0003026	3	1	3	1	1	3
(null)	OG0003027	2	3	1	0	1	5
(null)	OG0003028	2	4	3	1	1	1
(null)	OG0003029	1	2	3	1	1	4
(null)	OG0003030	1	2	5	1	1	2
(null)	OG0003031	1	3	2	3	1	2
(null)	OG0003032	1	4	2	2	1	2
(null)	OG0003033	1	2	4	1	1	3
(null)	OG0003034	1	2	3	1	2	3
(null)	OG0003035	1	2	4	1	1	3
(null)	OG0003036	2	2	2	2	1	3
(null)	OG0003037	2	1	4	1	1	3
(null)	OG0003038	2	3	3	1	1	2
(null)	OG0003039	1	2	4	1	1	3
(null)	OG0003040	1	1	3	4	1	2
(null)	OG0003041	1	4	4	1	1	1
(null)	OG0003042	1	3	3	1	2	2
(null)	OG0003043	2	2	3	1	2	2
(null)	OG0003044	1	2	2	1	1	5
(null)	OG0003045	1	3	3	1	1	3
(null)	OG0003046	12	0	0	0	0	0
(null)	OG0003047	1	2	4	1	1	3
(null)	OG0003048	1	5	2	1	1	2
(null)	OG0003049	1	2	3	1	1	4
(null)	OG0003050	2	2	2	3	1	2
(null)	OG0003051	3	2	2	2	1	2
(null)	OG0003052	2	1	4	2	1	2
(null)	OG0003053	1	2	6	1	1	1
(null)	OG0003054	1	1	4	1	1	4
(null)	OG0003055	1	1	2	1	1	6
(null)	OG0003056	2	2	4	1	1	2
(null)	OG0003057	1	5	2	1	1	2
(null)	OG0003058	1	4	2	2	1	2
(null)	OG0003059	1	3	2	1	1	4
(null)	OG0003060	1	1	6	1	1	2
(null)	OG0003061	1	1	2	1	1	6
(null)	OG0003062	2	2	2	2	2	2
(null)	OG0003063	1	2	2	1	1	5
(null)	OG0003064	1	4	3	2	1	1
(null)	OG0003065	2	2	1	1	1	5
(null)	OG0003066	1	3	2	1	1	4
(null)	OG0003067	2	2	3	1	2	2
(null)	OG0003068	1	3	3	1	2	2
(null)	OG0003069	1	5	1	1	1	3
(null)	OG0003070	1	3	4	1	1	2
(null)	OG0003071	1	2	1	1	1	6
(null)	OG0003072	3	1	2	1	4	1
(null)	OG0003073	1	2	4	2	1	2
(null)	OG0003074	1	1	1	2	4	3
(null)	OG0003075	2	2	4	1	1	2
(null)	OG0003076	1	3	3	1	2	2
(null)	OG0003077	1	0	0	2	9	0
(null)	OG0003078	1	6	1	1	1	2
(null)	OG0003079	1	2	4	1	1	3
(null)	OG0003080	1	3	2	1	1	4
(null)	OG0003081	2	1	4	1	1	3
(null)	OG0003082	1	2	1	1	1	6
(null)	OG0003083	1	2	0	3	2	4
(null)	OG0003084	1	2	3	1	2	3
(null)	OG0003085	1	2	4	1	1	3
(null)	OG0003086	1	2	0	1	1	7
(null)	OG0003087	2	2	4	1	1	2
(null)	OG0003088	3	1	3	1	2	2
(null)	OG0003089	1	3	3	1	1	3
(null)	OG0003090	1	2	3	1	1	4
(null)	OG0003091	1	4	1	1	1	4
(null)	OG0003092	1	3	2	2	1	3
(null)	OG0003093	1	1	3	3	1	3
(null)	OG0003094	12	0	0	0	0	0
(null)	OG0003095	2	2	3	2	1	2
(null)	OG0003096	1	5	3	1	1	1
(null)	OG0003097	2	2	3	1	2	2
(null)	OG0003098	1	2	3	2	1	3
(null)	OG0003099	2	2	2	2	2	2
(null)	OG0003100	1	5	2	1	1	2
(null)	OG0003101	1	2	1	3	1	4
(null)	OG0003102	1	3	3	1	1	3
(null)	OG0003103	1	2	2	1	1	5
(null)	OG0003104	3	2	3	2	1	1
(null)	OG0003105	1	3	4	1	1	2
(null)	OG0003106	1	1	4	1	1	4
(null)	OG0003107	1	2	6	1	1	1
(null)	OG0003108	1	2	5	1	1	2
(null)	OG0003109	1	1	3	1	1	5
(null)	OG0003110	1	1	2	1	2	5
(null)	OG0003111	5	3	0	1	0	3
(null)	OG0003112	1	1	4	1	1	4
(null)	OG0003113	1	1	2	1	1	6
(null)	OG0003114	1	2	2	1	2	4
(null)	OG0003115	2	2	4	1	1	2
(null)	OG0003116	1	2	1	1	1	6
(null)	OG0003117	1	3	3	1	1	3
(null)	OG0003118	1	4	2	1	1	3
(null)	OG0003119	1	5	2	1	1	2
(null)	OG0003120	1	2	4	1	1	3
(null)	OG0003121	1	1	6	1	1	2
(null)	OG0003122	1	4	1	1	1	4
(null)	OG0003123	1	3	3	1	1	3
(null)	OG0003124	1	4	2	1	1	3
(null)	OG0003125	1	1	1	1	2	6
(null)	OG0003126	1	2	3	0	2	4
(null)	OG0003127	2	2	2	2	2	2
(null)	OG0003128	1	1	4	1	1	4
(null)	OG0003129	1	1	4	1	1	4
(null)	OG0003130	1	2	4	1	1	3
(null)	OG0003131	1	5	1	1	1	3
(null)	OG0003132	1	2	2	2	2	3
(null)	OG0003133	1	3	2	1	1	4
(null)	OG0003134	1	1	6	1	1	2
(null)	OG0003135	3	2	1	2	1	3
(null)	OG0003136	1	4	3	1	1	2
(null)	OG0003137	1	5	2	1	1	2
(null)	OG0003138	1	3	2	1	2	3
(null)	OG0003139	1	2	2	2	3	2
(null)	OG0003140	1	2	3	1	2	3
(null)	OG0003141	1	4	2	1	1	3
(null)	OG0003142	1	2	3	1	1	4
(null)	OG0003143	1	4	3	1	1	2
(null)	OG0003144	3	1	1	1	1	5
(null)	OG0003145	1	2	2	1	2	4
(null)	OG0003146	2	1	1	1	1	6
(null)	OG0003147	1	4	2	1	1	3
(null)	OG0003148	1	3	4	1	1	2
(null)	OG0003149	1	1	2	1	1	6
(null)	OG0003150	1	4	3	1	1	2
(null)	OG0003151	1	4	2	1	2	2
(null)	OG0003152	1	3	3	2	1	2
(null)	OG0003153	1	3	3	1	1	3
(null)	OG0003154	1	2	1	1	1	6
(null)	OG0003155	1	1	5	1	1	3
(null)	OG0003156	1	1	6	1	1	2
(null)	OG0003157	3	2	2	1	1	3
(null)	OG0003158	1	2	4	1	1	3
(null)	OG0003159	1	2	4	1	1	3
(null)	OG0003160	1	2	4	1	1	3
(null)	OG0003161	1	2	4	1	1	3
(null)	OG0003162	3	2	3	1	1	2
(null)	OG0003163	1	1	3	1	1	5
(null)	OG0003164	1	1	4	1	1	4
(null)	OG0003165	2	2	2	1	4	1
(null)	OG0003166	1	2	4	1	1	3
(null)	OG0003167	1	1	4	1	1	4
(null)	OG0003168	1	3	4	1	1	2
(null)	OG0003169	1	1	4	1	1	4
(null)	OG0003170	1	3	4	1	1	2
(null)	OG0003171	1	3	5	1	1	1
(null)	OG0003172	1	2	1	2	6	0
(null)	OG0003173	1	1	5	1	1	3
(null)	OG0003174	1	5	2	1	1	2
(null)	OG0003175	1	5	2	2	1	1
(null)	OG0003176	3	1	1	4	1	2
(null)	OG0003177	1	1	5	1	1	3
(null)	OG0003178	1	5	1	1	1	3
(null)	OG0003179	1	2	3	1	1	4
(null)	OG0003180	1	3	2	1	3	2
(null)	OG0003181	2	1	4	1	1	3
(null)	OG0003182	1	4	3	1	1	2
(null)	OG0003183	1	1	2	0	7	1
(null)	OG0003184	1	4	4	1	1	1
(null)	OG0003185	1	4	4	1	1	1
(null)	OG0003186	1	2	3	1	2	3
(null)	OG0003187	1	1	5	2	2	1
(null)	OG0003188	1	4	3	1	1	2
(null)	OG0003189	1	3	3	1	2	2
(null)	OG0003190	1	5	3	1	1	1
(null)	OG0003191	1	6	2	1	1	1
(null)	OG0003192	1	5	1	2	1	2
(null)	OG0003193	2	1	5	1	1	2
(null)	OG0003194	1	2	4	1	1	3
(null)	OG0003195	1	3	3	1	1	3
(null)	OG0003196	1	3	4	1	1	2
(null)	OG0003197	1	1	4	4	1	1
(null)	OG0003198	1	1	5	1	1	3
(null)	OG0003199	1	1	5	2	1	2
(null)	OG0003200	1	2	3	1	1	4
(null)	OG0003201	1	4	3	1	1	2
(null)	OG0003202	1	2	4	1	1	3
(null)	OG0003203	1	2	1	1	6	1
(null)	OG0003204	1	1	3	2	1	4
(null)	OG0003205	1	3	4	1	1	2
(null)	OG0003206	1	2	3	1	1	4
(null)	OG0003207	1	2	5	1	1	2
(null)	OG0003208	1	2	6	1	1	1
(null)	OG0003209	1	3	3	1	1	3
(null)	OG0003210	1	3	2	1	1	4
(null)	OG0003211	1	2	3	1	2	3
(null)	OG0003212	1	3	2	2	1	3
(null)	OG0003213	1	4	2	2	1	2
(null)	OG0003214	1	2	2	1	1	5
(null)	OG0003215	1	5	2	2	1	1
(null)	OG0003216	2	1	1	3	1	4
(null)	OG0003217	1	3	2	1	1	4
(null)	OG0003218	1	2	2	2	2	3
(null)	OG0003219	1	2	2	1	1	5
(null)	OG0003220	1	1	4	1	1	4
(null)	OG0003221	1	1	2	1	3	4
(null)	OG0003222	1	1	3	2	1	4
(null)	OG0003223	1	1	3	2	1	4
(null)	OG0003224	2	2	2	1	2	3
(null)	OG0003225	12	0	0	0	0	0
(null)	OG0003226	1	4	1	2	1	3
(null)	OG0003227	1	2	4	1	2	2
(null)	OG0003228	1	6	3	0	1	1
(null)	OG0003229	1	4	1	1	2	3
(null)	OG0003230	1	2	1	2	2	4
(null)	OG0003231	1	3	3	1	1	3
(null)	OG0003232	1	2	3	1	1	4
(null)	OG0003233	1	2	2	1	1	5
(null)	OG0003234	1	2	2	3	2	2
(null)	OG0003235	1	5	2	1	1	2
(null)	OG0003236	1	1	1	1	1	7
(null)	OG0003237	1	1	3	1	3	3
(null)	OG0003238	1	2	2	1	1	5
(null)	OG0003239	1	1	3	2	2	3
(null)	OG0003240	2	3	4	1	1	1
(null)	OG0003241	1	4	1	2	1	3
(null)	OG0003242	1	3	3	1	1	3
(null)	OG0003243	2	1	4	1	1	3
(null)	OG0003244	1	2	2	1	2	4
(null)	OG0003245	1	4	1	2	1	3
(null)	OG0003246	1	2	5	1	1	2
(null)	OG0003247	1	3	5	1	1	1
(null)	OG0003248	1	2	2	2	2	3
(null)	OG0003249	1	2	4	1	2	2
(null)	OG0003250	1	2	4	1	1	3
(null)	OG0003251	2	2	2	1	1	4
(null)	OG0003252	1	6	1	1	1	2
(null)	OG0003253	1	3	2	1	1	4
(null)	OG0003254	1	3	2	1	4	1
(null)	OG0003255	1	5	1	1	1	3
(null)	OG0003256	1	1	2	4	3	1
(null)	OG0003257	1	6	2	1	1	1
(null)	OG0003258	1	1	2	2	1	5
(null)	OG0003259	1	5	2	1	1	2
(null)	OG0003260	1	5	1	1	2	2
(null)	OG0003261	1	3	3	1	1	3
(null)	OG0003262	1	1	4	1	1	4
(null)	OG0003263	1	3	2	1	2	3
(null)	OG0003264	1	2	3	1	1	4
(null)	OG0003265	1	4	3	1	1	2
(null)	OG0003266	1	2	2	2	2	3
(null)	OG0003267	2	1	2	1	1	5
(null)	OG0003268	1	4	4	1	1	1
(null)	OG0003269	2	2	4	1	1	2
(null)	OG0003270	2	1	2	2	3	2
(null)	OG0003271	1	1	1	1	1	7
(null)	OG0003272	1	4	2	1	2	2
(null)	OG0003273	1	3	2	2	1	3
(null)	OG0003274	1	3	3	1	1	3
(null)	OG0003275	1	3	3	1	1	3
(null)	OG0003276	1	3	5	1	1	1
(null)	OG0003277	1	3	2	1	1	4
(null)	OG0003278	1	4	3	1	1	2
(null)	OG0003279	1	6	2	1	1	1
(null)	OG0003280	3	4	3	1	1	0
(null)	OG0003281	1	4	1	3	1	2
(null)	OG0003282	0	1	5	1	1	4
(null)	OG0003283	0	6	6	0	0	0
(null)	OG0003284	0	2	4	1	1	4
(null)	OG0003285	0	3	3	2	1	3
(null)	OG0003286	0	5	2	2	1	2
(null)	OG0003287	0	1	5	1	1	4
(null)	OG0003288	0	4	4	1	1	2
(null)	OG0003289	0	2	1	1	2	6
(null)	OG0003290	0	2	3	1	1	5
(null)	OG0003291	0	1	2	1	0	8
(null)	OG0003292	0	2	4	1	2	3
(null)	OG0003293	0	2	4	1	4	1
(null)	OG0003294	0	2	4	1	1	4
(null)	OG0003295	0	2	4	2	2	2
(null)	OG0003296	0	4	4	1	1	2
(null)	OG0003297	0	2	2	2	6	0
(null)	OG0003298	0	11	1	0	0	0
(null)	OG0003299	0	4	3	0	0	5
(null)	OG0003300	0	3	0	3	3	3
(null)	OG0003301	0	3	3	2	3	1
(null)	OG0003302	0	1	3	1	2	5
(null)	OG0003303	0	2	2	1	5	2
(null)	OG0003304	0	3	3	2	2	2
(null)	OG0003305	0	1	4	1	2	4
(null)	OG0003306	0	4	3	1	1	3
(null)	OG0003307	0	2	2	4	1	3
(null)	OG0003308	0	5	2	3	0	2
(null)	OG0003309	0	1	1	1	6	3
(null)	OG0003310	0	2	6	2	1	1
(null)	OG0003311	0	3	2	1	1	5
(null)	OG0003312	0	10	2	0	0	0
(null)	OG0003313	0	4	3	2	1	2
(null)	OG0003314	0	3	4	1	1	3
(null)	OG0003315	0	2	1	1	1	7
(null)	OG0003316	0	3	3	2	0	4
(null)	OG0003317	0	5	4	0	1	2
(null)	OG0003318	0	2	1	1	4	4
(null)	OG0003319	0	2	3	4	2	1
(null)	OG0003320	0	6	3	1	1	1
(null)	OG0003321	0	1	1	1	1	8
(null)	OG0003322	0	3	3	1	1	4
(null)	OG0003323	0	2	2	5	2	1
(null)	OG0003324	0	2	2	6	0	2
(null)	OG0003325	0	1	5	1	3	2
(null)	OG0003326	0	2	2	2	3	3
(null)	OG0003327	0	2	2	1	1	6
(null)	OG0003328	0	2	1	1	2	6
(null)	OG0003329	0	6	3	1	1	1
(null)	OG0003330	0	2	6	1	1	2
(null)	OG0003331	0	1	3	1	1	6
(null)	OG0003332	0	3	5	1	2	1
(null)	OG0003333	0	7	2	1	1	1
(null)	OG0003334	0	2	2	1	1	6
(null)	OG0003335	0	1	7	1	1	2
(null)	OG0003336	0	2	2	1	2	5
(null)	OG0003337	0	2	3	1	1	5
(null)	OG0003338	0	3	2	1	1	5
(null)	OG0003339	0	1	4	1	1	5
(null)	OG0003340	0	2	1	3	2	4
(null)	OG0003341	0	2	1	5	3	1
(null)	OG0003342	0	1	5	1	1	4
(null)	OG0003343	0	2	3	1	1	5
(null)	OG0003344	0	4	4	1	1	2
(null)	OG0003345	0	2	4	3	2	1
(null)	OG0003346	0	5	2	2	1	2
(null)	OG0003347	0	4	3	1	1	3
(null)	OG0003348	0	4	6	1	0	1
(null)	OG0003349	0	7	2	1	0	2
(null)	OG0003350	0	5	7	0	0	0
(null)	OG0003351	0	1	9	0	2	0
(null)	OG0003352	0	1	3	2	1	5
(null)	OG0003353	0	4	4	1	1	2
(null)	OG0003354	0	4	3	1	1	3
(null)	OG0003355	0	1	1	1	2	7
(null)	OG0003356	0	2	4	1	1	4
(null)	OG0003357	0	2	6	2	1	1
(null)	OG0003358	0	6	2	1	1	2
(null)	OG0003359	0	5	2	1	1	3
(null)	OG0003360	0	3	2	3	2	2
(null)	OG0003361	0	2	2	3	2	3
(null)	OG0003362	0	1	1	1	2	7
(null)	OG0003363	0	0	2	2	8	0
(null)	OG0003364	0	0	0	6	6	0
(null)	OG0003365	0	0	0	2	2	8
(null)	OG0003366	0	0	0	12	0	0
(null)	OG0003367	0	0	0	0	12	0
(null)	OG0003368	0	0	0	0	11	1
(null)	OG0003369	0	0	0	0	6	6
(null)	OG0003370	0	0	0	0	4	8
(null)	OG0003371	0	0	0	0	0	12
(null)	OG0003372	2	1	2	1	1	4
(null)	OG0003373	1	3	2	1	1	3
(null)	OG0003374	1	2	2	1	1	4
(null)	OG0003375	1	2	1	2	2	3
(null)	OG0003376	1	3	1	1	1	4
(null)	OG0003377	2	3	2	0	1	3
(null)	OG0003378	1	1	2	1	3	3
(null)	OG0003379	1	3	2	1	1	3
(null)	OG0003380	1	1	1	1	4	3
(null)	OG0003381	1	2	2	1	1	4
(null)	OG0003382	2	1	1	2	2	3
(null)	OG0003383	1	3	1	1	1	4
(null)	OG0003384	11	0	0	0	0	0
(null)	OG0003385	1	2	3	1	1	3
(null)	OG0003386	1	1	1	2	2	4
(null)	OG0003387	6	1	2	0	1	1
(null)	OG0003388	1	2	4	1	1	2
(null)	OG0003389	1	4	2	1	1	2
(null)	OG0003390	4	1	1	2	1	2
(null)	OG0003391	1	3	2	1	2	2
(null)	OG0003392	2	1	1	2	3	2
(null)	OG0003393	1	1	6	1	1	1
(null)	OG0003394	1	3	3	1	1	2
(null)	OG0003395	1	2	3	1	1	3
(null)	OG0003396	1	2	2	1	1	4
(null)	OG0003397	1	2	3	1	2	2
(null)	OG0003398	1	1	2	1	2	4
(null)	OG0003399	11	0	0	0	0	0
(null)	OG0003400	11	0	0	0	0	0
(null)	OG0003401	1	1	2	1	3	3
(null)	OG0003402	11	0	0	0	0	0
(null)	OG0003403	1	2	2	1	3	2
(null)	OG0003404	2	3	3	1	1	1
(null)	OG0003405	11	0	0	0	0	0
(null)	OG0003406	1	2	2	1	1	4
(null)	OG0003407	5	1	2	1	1	1
(null)	OG0003408	1	3	3	1	1	2
(null)	OG0003409	10	0	0	0	1	0
(null)	OG0003410	1	1	1	1	1	6
(null)	OG0003411	1	3	3	1	1	2
(null)	OG0003412	1	1	4	1	1	3
(null)	OG0003413	1	3	4	1	1	1
(null)	OG0003414	11	0	0	0	0	0
(null)	OG0003415	1	2	2	2	1	3
(null)	OG0003416	3	2	2	1	1	2
(null)	OG0003417	1	4	2	1	1	2
(null)	OG0003418	1	3	3	1	1	2
(null)	OG0003419	3	1	2	2	1	2
(null)	OG0003420	1	1	4	1	1	3
(null)	OG0003421	1	4	2	1	1	2
(null)	OG0003422	2	3	2	1	2	1
(null)	OG0003423	2	2	2	2	1	2
(null)	OG0003424	1	2	2	1	2	3
(null)	OG0003425	1	1	4	1	1	3
(null)	OG0003426	1	2	3	3	1	1
(null)	OG0003427	1	3	1	1	1	4
(null)	OG0003428	1	2	4	1	1	2
(null)	OG0003429	1	6	1	1	1	1
(null)	OG0003430	1	2	4	1	1	2
(null)	OG0003431	5	1	2	1	1	1
(null)	OG0003432	1	1	4	2	1	2
(null)	OG0003433	1	4	1	2	1	2
(null)	OG0003434	1	2	1	1	1	5
(null)	OG0003435	1	1	5	1	1	2
(null)	OG0003436	1	2	1	1	2	4
(null)	OG0003437	2	2	2	2	1	2
(null)	OG0003438	1	3	2	0	2	3
(null)	OG0003439	1	4	2	1	1	2
(null)	OG0003440	1	4	2	1	1	2
(null)	OG0003441	1	2	3	1	1	3
(null)	OG0003442	1	3	4	1	1	1
(null)	OG0003443	11	0	0	0	0	0
(null)	OG0003444	10	0	0	0	1	0
(null)	OG0003445	1	3	4	1	1	1
(null)	OG0003446	2	2	2	1	2	2
(null)	OG0003447	2	4	1	2	1	1
(null)	OG0003448	1	3	3	1	1	2
(null)	OG0003449	1	1	4	2	1	2
(null)	OG0003450	1	2	5	1	1	1
(null)	OG0003451	5	1	2	1	1	1
(null)	OG0003452	1	1	4	1	2	2
(null)	OG0003453	2	2	2	1	2	2
(null)	OG0003454	2	2	4	1	1	1
(null)	OG0003455	1	2	2	1	0	5
(null)	OG0003456	1	3	2	1	0	4
(null)	OG0003457	2	3	2	1	1	2
(null)	OG0003458	1	3	2	1	2	2
(null)	OG0003459	1	3	2	1	2	2
(null)	OG0003460	1	1	2	2	1	4
(null)	OG0003461	1	2	2	1	1	4
(null)	OG0003462	1	5	1	1	1	2
(null)	OG0003463	1	1	5	1	1	2
(null)	OG0003464	1	2	3	2	2	1
(null)	OG0003465	1	1	2	1	2	4
(null)	OG0003466	2	2	3	2	1	1
(null)	OG0003467	1	2	2	1	1	4
(null)	OG0003468	1	2	3	1	1	3
(null)	OG0003469	1	2	2	2	2	2
(null)	OG0003470	2	2	1	3	1	2
(null)	OG0003471	1	3	1	2	1	3
(null)	OG0003472	1	2	4	1	1	2
(null)	OG0003473	1	2	2	2	2	2
(null)	OG0003474	1	1	2	2	2	3
(null)	OG0003475	2	1	2	2	1	3
(null)	OG0003476	1	1	1	2	1	5
(null)	OG0003477	11	0	0	0	0	0
(null)	OG0003478	1	1	3	1	1	4
(null)	OG0003479	1	3	1	1	1	4
(null)	OG0003480	1	3	2	0	4	1
(null)	OG0003481	1	2	4	1	1	2
(null)	OG0003482	1	1	3	1	2	3
(null)	OG0003483	6	0	1	2	2	0
(null)	OG0003484	1	2	4	1	1	2
(null)	OG0003485	1	2	2	1	2	3
(null)	OG0003486	1	1	6	1	1	1
(null)	OG0003487	1	2	2	1	1	4
(null)	OG0003488	11	0	0	0	0	0
(null)	OG0003489	1	3	3	1	1	2
(null)	OG0003490	1	1	4	1	1	3
(null)	OG0003491	10	0	0	1	0	0
(null)	OG0003492	11	0	0	0	0	0
(null)	OG0003493	1	3	3	1	2	1
(null)	OG0003494	1	3	2	1	1	3
(null)	OG0003495	1	2	2	1	2	3
(null)	OG0003496	1	2	2	1	1	4
(null)	OG0003497	1	2	3	2	1	2
(null)	OG0003498	1	3	1	1	2	3
(null)	OG0003499	1	2	3	2	1	2
(null)	OG0003500	1	4	2	1	1	2
(null)	OG0003501	3	1	1	3	3	0
(null)	OG0003502	1	2	2	1	1	4
(null)	OG0003503	2	1	1	2	1	4
(null)	OG0003504	1	2	2	2	1	3
(null)	OG0003505	1	2	4	1	1	2
(null)	OG0003506	11	0	0	0	0	0
(null)	OG0003507	1	2	2	1	1	4
(null)	OG0003508	4	1	0	0	3	3
(null)	OG0003509	11	0	0	0	0	0
(null)	OG0003510	2	1	2	1	1	4
(null)	OG0003511	2	1	1	1	2	4
(null)	OG0003512	1	2	5	1	1	1
(null)	OG0003513	1	1	2	0	1	6
(null)	OG0003514	1	2	4	1	1	2
(null)	OG0003515	1	2	2	1	2	3
(null)	OG0003516	1	5	1	1	1	2
(null)	OG0003517	2	4	2	0	1	2
(null)	OG0003518	1	1	1	1	5	2
(null)	OG0003519	1	3	4	1	1	1
(null)	OG0003520	1	1	2	1	1	5
(null)	OG0003521	1	2	1	1	1	5
(null)	OG0003522	1	4	3	1	1	1
(null)	OG0003523	1	3	4	1	1	1
(null)	OG0003524	1	1	3	1	3	2
(null)	OG0003525	11	0	0	0	0	0
(null)	OG0003526	1	2	2	2	2	2
(null)	OG0003527	2	2	2	1	2	2
(null)	OG0003528	1	2	1	1	2	4
(null)	OG0003529	1	4	1	1	2	2
(null)	OG0003530	2	2	2	1	2	2
(null)	OG0003531	11	0	0	0	0	0
(null)	OG0003532	1	2	3	1	1	3
(null)	OG0003533	1	1	1	1	1	6
(null)	OG0003534	1	2	5	1	1	1
(null)	OG0003535	3	1	1	1	3	2
(null)	OG0003536	1	3	3	1	1	2
(null)	OG0003537	1	2	3	1	1	3
(null)	OG0003538	1	3	4	1	1	1
(null)	OG0003539	1	1	1	2	2	4
(null)	OG0003540	1	1	2	2	3	2
(null)	OG0003541	1	4	2	1	1	2
(null)	OG0003542	1	4	2	1	1	2
(null)	OG0003543	1	2	3	1	1	3
(null)	OG0003544	2	1	1	1	0	6
(null)	OG0003545	1	2	3	1	1	3
(null)	OG0003546	1	2	2	2	2	2
(null)	OG0003547	1	3	2	1	1	3
(null)	OG0003548	1	1	2	2	1	4
(null)	OG0003549	1	2	2	1	1	4
(null)	OG0003550	1	3	2	1	1	3
(null)	OG0003551	1	5	1	1	1	2
(null)	OG0003552	1	2	3	1	1	3
(null)	OG0003553	1	5	1	1	1	2
(null)	OG0003554	1	4	3	1	1	1
(null)	OG0003555	1	3	2	1	3	1
(null)	OG0003556	1	3	2	1	2	2
(null)	OG0003557	1	3	2	1	1	3
(null)	OG0003558	1	2	1	1	1	5
(null)	OG0003559	3	2	2	1	1	2
(null)	OG0003560	1	4	2	1	1	2
(null)	OG0003561	6	2	2	1	0	0
(null)	OG0003562	1	2	2	2	2	2
(null)	OG0003563	1	2	2	1	1	4
(null)	OG0003564	1	2	4	1	1	2
(null)	OG0003565	1	2	4	1	1	2
(null)	OG0003566	6	0	0	2	3	0
(null)	OG0003567	1	1	3	1	1	4
(null)	OG0003568	1	2	5	1	1	1
(null)	OG0003569	1	3	3	1	1	2
(null)	OG0003570	1	3	1	1	1	4
(null)	OG0003571	11	0	0	0	0	0
(null)	OG0003572	1	2	4	1	1	2
(null)	OG0003573	1	3	2	1	1	3
(null)	OG0003574	1	1	3	1	2	3
(null)	OG0003575	1	2	2	1	1	4
(null)	OG0003576	3	1	3	1	0	3
(null)	OG0003577	1	2	2	1	1	4
(null)	OG0003578	1	2	4	1	1	2
(null)	OG0003579	1	2	2	1	1	4
(null)	OG0003580	1	4	3	1	1	1
(null)	OG0003581	1	2	4	1	1	2
(null)	OG0003582	2	2	2	1	2	2
(null)	OG0003583	1	4	1	1	2	2
(null)	OG0003584	1	2	2	0	1	5
(null)	OG0003585	1	2	4	1	1	2
(null)	OG0003586	1	2	4	1	1	2
(null)	OG0003587	1	1	1	1	1	6
(null)	OG0003588	4	2	0	0	5	0
(null)	OG0003589	1	2	2	2	2	2
(null)	OG0003590	2	2	1	2	2	2
(null)	OG0003591	1	2	4	1	1	2
(null)	OG0003592	1	2	2	1	1	4
(null)	OG0003593	1	4	3	1	1	1
(null)	OG0003594	1	6	1	1	1	1
(null)	OG0003595	1	2	5	1	1	1
(null)	OG0003596	1	2	2	2	2	2
(null)	OG0003597	1	1	1	3	2	3
(null)	OG0003598	1	3	2	1	1	3
(null)	OG0003599	2	2	4	1	1	1
(null)	OG0003600	1	4	3	1	1	1
(null)	OG0003601	1	2	3	1	1	3
(null)	OG0003602	2	1	1	1	4	2
(null)	OG0003603	2	2	3	1	1	2
(null)	OG0003604	1	1	1	1	1	6
(null)	OG0003605	1	2	2	1	1	4
(null)	OG0003606	1	3	4	1	1	1
(null)	OG0003607	1	1	4	1	2	2
(null)	OG0003608	1	2	2	2	1	3
(null)	OG0003609	1	1	2	1	2	4
(null)	OG0003610	9	0	0	0	2	0
(null)	OG0003611	1	3	3	1	1	2
(null)	OG0003612	1	2	3	1	2	2
(null)	OG0003613	1	2	6	0	1	1
(null)	OG0003614	1	1	2	1	1	5
(null)	OG0003615	2	2	2	2	1	2
(null)	OG0003616	2	2	1	2	3	1
(null)	OG0003617	1	1	2	2	1	4
(null)	OG0003618	1	1	2	1	1	5
(null)	OG0003619	1	5	1	1	2	1
(null)	OG0003620	1	2	1	3	1	3
(null)	OG0003621	1	2	3	1	1	3
(null)	OG0003622	2	4	2	1	1	1
(null)	OG0003623	1	3	4	1	1	1
(null)	OG0003624	1	2	4	1	1	2
(null)	OG0003625	2	3	1	1	3	1
(null)	OG0003626	1	1	5	1	1	2
(null)	OG0003627	1	3	3	1	2	1
(null)	OG0003628	1	2	2	1	1	4
(null)	OG0003629	1	3	2	1	1	3
(null)	OG0003630	1	2	3	1	2	2
(null)	OG0003631	1	2	4	1	1	2
(null)	OG0003632	1	2	4	1	1	2
(null)	OG0003633	1	3	1	2	2	2
(null)	OG0003634	1	2	4	1	1	2
(null)	OG0003635	1	1	4	2	1	2
