TID	tubefeet3_kq	spine1_kq	ovary3_kq	gut1_kq
MGLB02917.1	10.6864	9.6775	1.54565	1.32545
MGLB02917.2	0.0	12.4425	0.0	3.53452
MGLB03141.1	0.8644	2.40749	0.788339	3.82548
MGLB02558.1	0.407036	1.11858	0.0732214	0.349616
MGLB02718.1	5.75468	18.4476	0.582442	5.70797
MGLB02726.1	414.082	204.921	1.40521	22.5405
MGLB03289.1	0.298296	0.0	0.0	0.0
MGLB03289.2	3.8476	1.46714	0.939585	0.0
MGLB02929.1	9.86088	3.83985	0.0	0.0
MGLB02933.1	81.3068	119.907	56.7584	71.7576
MGLB02695.1	66.7216	17.7414	0.85434	107.629
MGLB02527.1	1.95802	14.7412	0.0	17.6985
MGLB02527.2	0.0	1.34308	1.93397	5.77884
MGLB02960.1	2.32014	9.04641	0.0	0.17349
MGLB02738.1	1.11945	3.26161	0.404709	8.76504
MGLB02973.1	0.0	0.0679354	0.139498	222.528
MGLB02610.1	3.27381	3.26891	0.291765	2.37379
MGLB03378.1	6.12802	19.3234	0.0	2.3745
MGLB02735.1	45.5062	330.569	0.457172	2.25064
MGLB02977.1	0.538151	1.51949	0.0640114	2.09148
MGLB02623.1	0.0	0.0	0.0	0.257926
MGLB02899.1	0.0	0.0	0.0	0.0
MGLB03150.1	0.00833623	4.48505	0.00922563	2.70155
MGLB03150.2	1.10137	3.76777e-07	0.701292	1.12415
MGLB02904.1	2.46539	3.87922	0.788909	6.45896
MGLB03225.1	1.43393	3.13245	2.06615	1.47472
MGLB02746.1	1.33268	3.63984	0.124372	2.99671
MGLB02753.1	0.202773	2.18845	0.0	2.6578
MGLB02534.1	1.70696	10.4948	0.530077	8.50672
MGLB02849.1	24.8667	162.434	36.6092	84.2
MGLB03081.1	0.0	0.0906536	0.0	0.0
MGLB02512.1	0.0	0.0	0.0	0.0
MGLB02778.2	0.0	0.0	0.0	0.0
MGLB02778.3	0.0	0.878532	1.26755	1.9907
MGLB02778.1	0.0	0.0	0.0	0.0
MGLB03345.1	1.64965	3.55312	1.03941	7.17473
MGLB02872.1	0.0	0.112174	0.530518	0.584772
MGLB02880.2	0.0	0.0	0.0	0.0
MGLB02880.5	0.0	0.346715	0.0	0.0
MGLB02880.1	0.0	0.0	0.305621	0.528747
MGLB02880.4	2.6234	5.35846	0.000710829	3.40692
MGLB02880.3	0.432023	2.11965	0.0	0.397426
MGLB02650.1	2.63659	3.68613	1.0532	172.312
MGLB02650.2	4.66572	1.8022	0.722775	5.90415
MGLB02923.1	30.229	84.7732	9.13458	74.6008
MGLB03140.1	3.3628	18.2903	1.83908	17.4323
MGLB02553.1	3.74728	14.5689	0.916177	24.4794
MGLB02990.1	18.1031	41.4276	1.19493	46.9369
MGLB02725.1	3.54101	9.03345	0.116829	5.48889
MGLB03288.1	2.71719	0.0	6.96502e-08	11.5314
MGLB03288.2	0.0	6.80401	0.721896	1.98097e-08
MGLB02931.2	0.000525258	4.53221	0.0	1.21487
MGLB02931.1	10.9633	17.7964	8.83471	27.0699
MGLB02941.1	44.8364	116.106	10.0247	103.647
MGLB02700.1	4.17771	9.17135	0.216513	7.08921
MGLB02700.2	0.0	0.136224	0.0	0.326019
MGLB02641.1	0.0	3.09224	0.0	0.0
MGLB02641.2	6.05763	0.635313	3.1678	6.34098
MGLB03302.1	0.00306385	0.00929251	0.0018049	0.000863732
MGLB03302.2	1.79087	6.10059	0.513494	7.0201
MGLB02745.1	2.47374	1.72289	1.57217	0.0
MGLB02587.1	9.74085	25.143	0.0	15.1281
MGLB03234.1	3.44267	6.38177	0.0	1.41385
MGLB03234.2	0.0	1.48694	0.160997	10.3847
MGLB02585.1	19.3524	153.169	9.44401	25.404
MGLB03154.1	0.0	0.0	0.0	0.174463
MGLB03154.2	0.0	0.0	0.0	22.9494
MGLB03154.3	0.0	4.3512	1.67906	3.44905
MGLB03154.4	0.0	5.04022	0.668794	0.950398
MGLB03154.5	2.53835	8.01062	0.0	3.25959
MGLB03154.6	6.36786	7.20505	0.0	6.35387
MGLB02628.1	0.767394	3.37912	0.0	7.85676
MGLB02628.2	5.44078	13.3706	0.0	23.8588
MGLB02622.1	1.43061e-06	2.13394	0.0	4.60202
MGLB02622.2	2.44863	3.17694	0.198779	3.40393
MGLB02836.1	8.53669	7.30336	0.0	17.6435
MGLB03355.1	6.13109	4.91609	0.961867	9.04926
MGLB02690.1	0.0	3.16208	0.0	10.3742
MGLB03025.1	1.05116	2.52405	0.0	2.37471
MGLB03165.1	0.0	0.759743	0.0	3.16404
MGLB02521.1	93.0247	193.105	12.1315	134.36
MGLB03192.1	1.72236	2.2638	0.511165	3.99317
MGLB03383.1	5.8565	11.208	0.473204	15.3034
MGLB03162.3	2.73374	1.2933	0.180423	0.0
MGLB03162.2	0.0	0.0	0.0	0.0
MGLB03162.1	0.0	0.0	0.0	0.82471
MGLB03359.1	1.21664	9.93425	0.462751	4.38293
MGLB02689.1	4.87372	5.13896	2.6825	2.86808
MGLB02689.2	2.70286	5.7996	0.217819	7.0044
MGLB02689.3	0.0	0.0	0.71783	0.158184
MGLB03026.2	0.361962	0.946303	0.0	0.0
MGLB03026.3	0.847272	7.20414	3.07037	10.0733
MGLB03026.1	0.0	0.0	0.271915	0.745861
MGLB03168.1	0.0	9.46807	0.476608	8.80182
MGLB02524.1	0.89919	1.5676	0.431573	225.124
MGLB03191.1	63.2676	57.3487	6.43439	10.6218
MGLB02829.1	3.21238	20.344	5.2158	0.0
MGLB03368.1	10.722	15.8527	2.62606	19.3604
MGLB03381.1	3.22492	4.28075	0.0211577	2.67469
MGLB03381.2	0.289215	0.013091	0.0975491	0.000134994
MGLB03381.3	3.50347	14.5004	0.890528	19.5916
MGLB03381.4	1.39328	2.49519	0.0	0.406203
MGLB03381.5	6.06405e-08	3.10644e-07	0.0	4.38918e-09
MGLB03381.6	0.979879	9.45492e-07	0.0	7.43062e-09
MGLB03381.7	0.0	0.584216	0.0	0.76832
MGLB03159.1	5.6688e-09	0.0	0.0	0.0
MGLB03159.2	11.9167	26.506	3.69586	20.0801
MGLB02800.1	0.0	0.0	0.0	0.0
MGLB02839.1	0.0	0.0	0.0	0.0
MGLB03096.2	0.0	0.0	0.0	0.0
MGLB03096.1	1.54565	2.09436	0.507955	2.04661
MGLB02500.1	11.8545	23.7041	0.799017	18.6164
MGLB02790.1	314.522	196.156	55.1214	136.16
MGLB03057.4	0.0	0.291559	0.0486243	59.1756
MGLB03057.2	17.1479	127.983	0.427377	253.442
MGLB03057.1	0.0	0.0	0.0	0.475107
MGLB03057.3	7.46063	11.9201	3.0187	0.134892
MGLB02762.1	0.0	0.0	0.0	0.0
MGLB03362.1	0.850128	0.0	0.0	0.0
MGLB02889.1	0.250817	2.05767	0.133254	3.51996
MGLB02862.3	0.0	0.0	0.0	1.15215
MGLB02862.4	0.0	0.302551	0.0	0.0
MGLB02862.1	12.2731	35.9602	1.27243	27.3176
MGLB02862.2	0.0	0.0	0.0	9.92333
MGLB02640.12	0.860815	0.0	0.0114946	0.0
MGLB02640.14	0.255735	0.659359	0.0	2.26821
MGLB02640.1	0.0	0.0	0.211693	0.0
MGLB02640.2	0.00555301	3.5564e-07	0.0	0.000274754
MGLB02640.3	0.0	1.18155e-05	0.00133508	4.74475
MGLB02640.4	1.16754	0.00268803	0.0	0.0267532
MGLB02640.5	2.75194e-10	3.17341	5.36533e-08	5.3421
MGLB02640.13	0.0	0.0	0.00572559	6.54214e-08
MGLB02640.11	0.0	0.0	0.0	0.0
MGLB02640.8	0.0	0.0	0.0	0.0
MGLB02640.9	0.0	0.0	0.0	0.0
MGLB02640.10	0.0	4.8898	0.0	0.442957
MGLB02640.6	0.0	0.0	0.0	0.0
MGLB02640.7	1.61886	3.88098	1.43293	10.9488
MGLB03382.1	1.15204	2.38423	3.13204e-07	0.0402687
MGLB03382.2	2.25687	2.83036e-07	0.0	5.94416
MGLB03382.3	2.25834	3.15427	0.170435	0.496426
MGLB03382.4	1.37268	2.01755	1.0446e-07	0.384474
MGLB03382.5	6.05502e-06	6.38769	2.34384	0.867842
MGLB03382.6	6.97976e-06	5.40881	0.835012	8.26188
MGLB03382.7	1.35971e-07	0.293772	9.01318e-05	4.31417
MGLB02664.2	5.23062	10.0756	0.741217	4.56951
MGLB02664.3	0.0	1.33037	0.0	0.790599
MGLB02664.1	0.0	0.0	0.0	0.0
MGLB03046.1	3.80343e-06	0.000227598	0.0	1.3534e-06
MGLB03046.2	5.32447	4.59837	0.0	8.55222
MGLB03046.3	4.48999	0.432599	1.18077	0.549463
MGLB03046.4	1.92146	15.6242	2.26054	10.4611
MGLB03202.2	0.407431	3.11901	0.0	6.63585
MGLB03202.1	0.0	8.32828	1.40502	0.91274
MGLB02508.1	843.936	742.574	796.844	1085.56
MGLB03209.1	3.70362	5.30224	1.20511	11.2279
MGLB03346.1	3.7716	6.86206	0.415121	6.87898
MGLB02867.1	0.0	0.0	0.0	0.860586
MGLB03356.1	1.50952	2.09501	1.02443	0.814866
MGLB02703.1	1.77595	1.2306	0.0541509	0.741825
MGLB03340.1	0.0	0.15081	0.0	0.0
MGLB02520.1	0.798851	2.32804	0.931911	0.258889
MGLB03175.1	0.0	3.74412	0.0	15.3953
MGLB02536.1	2.21437	2.64251	0.0	0.0
MGLB03077.1	1.87698	3.00689	0.02927	1.23527
MGLB02666.1	35.8154	57.96	0.0	0.0
MGLB02684.1	31.2372	21.8298	0.0	0.0
MGLB02922.1	10.8415	9.88952	0.0	0.429706
MGLB03213.1	2.99918	2.92308	0.795112	1.27981
MGLB02502.1	0.0	0.0	0.0	0.0
MGLB03102.2	1.26459	3.21471	0.0670378	3.75593
MGLB03102.1	6.23984e-07	0.0	0.489907	2.3374
MGLB03371.2	0.0272515	1.98474	0.215168	1.06306
MGLB03371.1	0.0	0.0	0.0	0.0
MGLB03371.3	0.515566	0.0	0.0	0.0
MGLB02667.1	0.0	0.319833	0.218214	0.14736
MGLB03377.1	0.0	0.0	5.79824	0.0
MGLB02804.1	3.73008	1.58076	0.0	1.93442
MGLB02804.2	0.0307818	8.72714	0.856128	6.87803
MGLB03176.1	0.0	0.0	0.0	0.213615
MGLB03185.1	0.687272	0.187158	0.766984	1.42643
MGLB02967.1	301.665	288.963	92.4614	213.043
MGLB03329.1	4.13208	6.57557	1.68558	8.5037
MGLB02611.1	2.27016	6.41398	0.536757	12.4237
MGLB02997.1	1.07523	4.12322	0.683075	5.89627
MGLB03256.1	0.0	0.10929	0.0	0.0
MGLB02547.1	6.97882	11.479	12.0649	11.6953
MGLB03266.1	1.85381	3.19123	0.621631	3.76264
MGLB03266.2	0.0	2.42855	0.0	1.09329
MGLB03100.2	0.0	0.0	1.18816	0.0
MGLB03100.4	0.0	0.0	0.0	0.0
MGLB03100.5	0.0	0.146588	4.27641	0.0
MGLB03100.1	0.307312	1.69166	4.13128e-07	1.43194
MGLB03100.3	0.0	0.0	0.0	0.0
MGLB03073.1	1.78925	9.85562	0.807236	13.2627
MGLB03380.1	0.476954	8.385	0.282169	0.192806
MGLB03380.2	1.97054e-09	2.38634e-08	1.02411e-08	1.18017e-09
MGLB03206.1	3.43477	3.45265	0.231053	7.26012
MGLB02505.1	8.35123	8.94256	0.0	3.54637
MGLB03212.1	2.8604	1.79121	0.0	1.59538
MGLB03343.1	128.774	80.1481	19.4478	346.76
MGLB03352.1	7.32053	30.9026	4.98943	25.757
MGLB03352.2	9.99991	0.211333	2.10191	7.23557
MGLB03352.3	0.0	23.0862	0.0	32.4247
MGLB03126.1	1.62469	5.99825	0.735921	10.0605
MGLB03061.1	42.9413	34.2457	0.771414	18.0074
MGLB03181.2	3.00486	14.297	2.71743	13.844
MGLB03181.1	1.32545	1.82153	0.0	4.36251
MGLB03022.1	4.82373	0.0	0.0	0.0
MGLB03022.2	0.0	16.3218	3.16551	16.2204
MGLB02808.1	0.0	0.0	0.0	0.0
MGLB03016.1	0.0	0.0	0.0	0.0
MGLB02672.1	0.265781	0.0	0.0	0.0
MGLB02672.2	8.57401	16.548	1.66358	9.68774
MGLB03098.1	1.04086	4.79132	0.315741	5.74193
MGLB03088.1	0.0	0.788765	0.0	0.0
MGLB03315.1	6.94539	0.0	2.63705	0.0
MGLB03315.2	0.389923	0.0	0.0	0.0
MGLB02560.1	6.13241	51.5615	0.195641	6.89344
MGLB03250.1	0.229543	11.8962	0.572674	1.60408
MGLB02920.1	8.85483	15.1334	2.41611	16.0359
MGLB02608.1	0.708764	2.20168	0.0576917	3.59392
MGLB02608.2	0.0	0.0	0.0	0.0
MGLB03312.1	5.48888	6.32552	0.0	10.4317
MGLB03312.2	3.17775	10.492	1.89681	4.85992
MGLB02631.1	15.783	32.9864	0.0	0.0
MGLB02950.1	1.50739	4.0997	0.643649	0.238412
MGLB02578.1	0.0	0.0	0.0	0.0
MGLB02578.2	3.64989	3.05864	0.302811	4.21382
MGLB02602.1	1.03639	0.186259	0.0	0.261285
MGLB02822.2	0.541826	0.582214	0.0	0.58685
MGLB02822.1	0.0	0.0	0.0	0.0662227
MGLB02556.1	16.6071	32.7643	0.227247	21.934
MGLB03253.2	0.0	0.0	0.0	0.0
MGLB03253.1	1.27856	1.27074	7.4272	5.85791
MGLB03253.3	0.0	0.0	0.0	0.0
MGLB02916.3	2.35214	6.18952	0.507927	2.76557
MGLB02916.1	0.0002276	0.0	0.000468538	0.0
MGLB02916.2	2.13074	5.74223	0.0	0.124734
MGLB02607.1	125.838	105.158	12.9593	56.4361
MGLB02607.2	0.0	0.0	0.0	0.0
MGLB03307.1	0.0	0.0	0.571882	0.73466
MGLB02634.1	1.80173	3.18646	0.059269	6.61462
MGLB02956.2	1.68734	2.83299	0.632557	5.26373
MGLB02956.1	0.0	0.0	0.0	0.0
MGLB02579.1	0.00129621	3.07442e-07	0.000763538	2.90124
MGLB02579.2	2.74824	3.15183	0.681013	1.52398
MGLB02605.1	2.11849	6.13468	0.27465	4.41063
MGLB02605.2	0.0	0.0	0.0	0.0
MGLB02828.1	0.0	0.816334	0.229744	1.14909
MGLB02828.2	0.0	0.0	0.0216737	2.48458e-05
MGLB02828.3	0.982448	1.7741	0.610282	0.000342476
MGLB02828.4	0.0	0.0	7.27578e-10	2.32902
MGLB03335.1	5.59867	14.3714	1.53263	18.1767
MGLB03335.2	0.0	2.18724	0.0	3.4936
MGLB02707.1	1.91063	6.077	0.251102	5.47753
MGLB03014.1	109.264	166.11	7.32868	129.209
MGLB03187.1	2.65818	6.25073	0.195568	5.20003
MGLB02531.2	0.0	0.318976	0.0	0.0460629
MGLB02531.1	7.91447	19.1953	0.701044	7.21854
MGLB03184.1	0.544909	7.31723	0.78273	6.24678
MGLB02845.1	1.93452	10.8244	0.824317	4.78119
MGLB03374.1	2.59645	13.4507	0.786784	13.2826
MGLB02965.1	22.7239	51.6046	1.59307	13.2714
MGLB02752.1	52.891	65.9539	12.7773	82.9696
MGLB03279.1	0.273102	0.668074	0.0	0.834954
MGLB03279.2	0.378482	2.02151	0.752072	2.55542
MGLB03130.1	7.87279	4.24147	1.62872	16.2087
MGLB02943.1	7.64578	4.16768	1.90901	0.774714
MGLB03111.1	2.15133	9.14004	0.0	63.1858
MGLB03111.3	0.0	0.0	0.0	0.170526
MGLB03111.2	4.16294	4.03796	0.451979	0.0
MGLB02568.1	0.0	22.5589	0.0	1.23822
MGLB03003.1	15.8989	40.8235	1.71518	105.151
MGLB03216.1	7.92481	17.8832	0.560047	19.2196
MGLB02935.1	7.29512	11.3482	0.227614	5.26962
MGLB03135.3	0.0	6.19462	1.53685	40.7283
MGLB03135.1	9.79368	4.64078	0.435921	0.766581
MGLB03135.2	0.000366187	25.0361	5.09457e-05	22.4017
MGLB03135.4	0.000366187	5.27989	5.09457e-05	0.0
MGLB02647.1	9.25009	13.2101	1.82728	15.7416
MGLB02647.2	11.3509	23.6069	2.96481	29.9978
MGLB02986.1	244.469	77.0202	21.8982	62.812
MGLB02551.1	20.9819	20.9327	8.0065	10.4773
MGLB02563.1	8.49982	10.2342	0.868385	14.2279
MGLB02784.1	0.0	0.565736	0.0	20.1947
MGLB03261.1	1.87598	29.6589	0.0	83.2523
MGLB02550.1	2.8384	13.7476	0.347756	24.9986
MGLB02550.2	0.0	0.0	0.0	0.0
MGLB02550.3	2.02944	3.80852	0.0	6.25255
MGLB02550.4	0.0	0.0	0.0	0.0
MGLB03156.1	8.79187	4.87557	0.0	0.0
MGLB02609.1	0.0	0.115909	0.0	0.319845
MGLB03330.1	7.15154	20.99	0.958602	5.95702
MGLB02737.1	7.26817	24.6816	2.93281	18.7786
MGLB03223.1	0.0	0.470472	7.39612	1.13559
MGLB03239.1	4.13689	17.061	1.1119	11.7761
MGLB03029.1	4.47992	5.17641	0.448792	71.2503
MGLB03284.1	3.40159e-07	3.04331	1.32503e-06	3.2507
MGLB03284.2	1.08966	4.81343	0.782036	12.7774
MGLB03284.3	0.0	0.0	0.0	0.0
MGLB03284.4	0.0	0.0	0.0	1.34283
MGLB02754.1	1.06713	10.3603	3.07085	145.252
MGLB02586.2	0.0	0.0	0.0	1.11395
MGLB02586.1	0.0	1.06268	0.0	0.0
MGLB02586.3	0.0	0.0	0.0	1.05388
MGLB03226.1	0.0	9.11365	0.0	0.690622
MGLB03226.2	0.0	0.761871	0.0	0.0
MGLB02593.1	0.0	14.2805	0.0	16.8927
MGLB03151.1	1.83569	5.7236	0.0	8.32183
MGLB02617.1	7.83788	22.7088	1.25402	12.1446
MGLB02624.2	0.652025	1.24323	0.389742	5.59348
MGLB02624.1	0.0	0.315912	0.749304	5.18395
MGLB02841.1	135.1	122.08	27.4554	294.02
MGLB02841.2	15.2182	15.2131	12.7373	168.69
MGLB02539.1	0.0	0.0	0.0	0.892417
MGLB02539.2	5.5946	7.8129	0.916816	5.67673
MGLB02539.3	0.0	0.961084	0.0	1.08682
MGLB03171.1	0.0	0.0	0.0	0.0
MGLB02879.1	0.0	0.0	0.0	0.0
MGLB02692.1	12.2939	36.1789	4.16161	29.1047
MGLB03344.1	0.0	0.142147	0.0	0.198765
MGLB03344.2	0.0	0.0	0.0	0.0
MGLB02697.1	0.0	0.0	0.0	0.0
MGLB02721.1	0.0	5.53583	0.0	5.56285
MGLB02597.1	0.102641	0.254653	0.0	0.914234
MGLB03219.1	0.743126	1.82182	0.666052	7.61338
MGLB02940.1	32.5671	193.032	19.8208	0.0
MGLB02988.1	5.84359	0.0	0.7586	0.304264
MGLB02988.2	7.76893	16.1013	2.76155	13.693
MGLB02546.1	0.0	0.0	0.0	44.3233
MGLB02552.1	0.229152	0.254856	0.0	0.986724
MGLB02775.1	0.0	2.94295	0.0	3.80669
MGLB02708.1	3.79458	24.2288	1.86599	32.9971
MGLB03001.1	0.0271404	0.158118	0.0	0.78955
MGLB02620.1	240.667	1599.24	45.3428	4.03693
MGLB02912.1	42.7214	153.042	7.76787	103.753
MGLB03153.1	1.21989	3.18033	0.375838	4.57122
MGLB02900.1	0.846713	4.068	0.276578	4.67307
MGLB03233.1	4.24513	4.49019	1.35287	5.7208
MGLB02750.1	29.8957	62.1644	3.73518	119.165
MGLB02744.1	9.30028	18.8788	1.4079	17.1931
MGLB02526.1	1.15935	6.34635	2.09303	9.14048
MGLB03251.1	8.57324	38.1271	33.6981	13.3117
MGLB02557.2	0.013104	1.46044	0.0	0.293575
MGLB02557.4	0.716312	0.0	0.0	0.0
MGLB02557.12	1.54863	17.2229	5.4712e-10	11.1756
MGLB02557.3	3.24312	0.0	0.712661	2.83308e-05
MGLB02557.10	0.0	0.0	0.0	0.0
MGLB02557.16	0.793006	0.0	0.0	0.0
MGLB02557.20	0.0	0.0	0.0	1.20927e-05
MGLB02557.22	0.0	0.32299	0.0	2.1359
MGLB02557.7	0.0	0.0	0.0	0.0
MGLB02557.1	0.0	0.0	0.0	0.0
MGLB02557.11	0.0	0.0	0.0	0.0
MGLB02557.14	0.0	2.41067	0.0	0.381865
MGLB02557.15	0.0	0.00524947	0.0	0.0036565
MGLB02557.17	0.077985	0.00765332	0.0	0.0299761
MGLB02557.18	0.0	0.0	0.0	0.0
MGLB02557.19	0.0	0.0	0.0	0.0
MGLB02557.21	1.03712	0.241643	0.0	0.482354
MGLB02557.5	0.0	0.0	0.0	0.0
MGLB02557.6	0.0	0.0	0.0	0.0
MGLB02557.8	0.003172	0.000665228	0.0	0.00165765
MGLB02557.9	0.0	0.0	0.0	0.0
MGLB02557.13	0.0	0.0	0.0	0.0
MGLB02557.23	0.0	0.0	0.078108	0.0
MGLB02557.24	0.0	0.0	0.0	0.104236
MGLB02557.25	0.0	0.127622	0.0	0.0
MGLB02557.27	0.0	0.260538	0.0	0.263405
MGLB02557.26	0.0	0.0	0.309386	0.0
MGLB03144.1	0.0	0.0	0.0	0.0
MGLB03144.3	0.652635	0.423752	0.0	0.0739855
MGLB03144.2	0.0	0.0	0.323211	0.0
MGLB03331.1	0.0	1.18061	0.0	0.0
MGLB02802.1	0.0	0.243993	0.0	0.0
MGLB03236.1	0.0	0.0	0.0	0.0
MGLB03214.1	0.0	0.0	0.0	0.0
MGLB02606.1	0.0	0.0	0.0	0.0
MGLB02562.1	0.0	0.843014	0.246218	0.0
MGLB02543.2	0.0	0.0	0.332331	0.0
MGLB02543.1	0.0	0.0	0.0	0.0
MGLB02632.1	1.69019	3.06676	0.746602	8.94142
MGLB03310.1	0.0	3.18278	0.000636074	6.82394
MGLB03310.2	1.34706	0.658357	0.242884	6.08695
MGLB02758.1	4.40093	3.80538	15.2447	5.45904
MGLB03238.1	7.21743	8.61697	1.88668	10.5675
MGLB03317.2	11.858	8.66643	1.03646	10.7059
MGLB03317.1	2.4745	1.39124	0.32479	0.766215
MGLB03007.1	0.0	0.571923	0.0	3.55623
MGLB02529.1	0.0	0.0	0.0	0.665922
MGLB03183.2	5.16686	13.8537	0.513916	15.7794
MGLB03183.1	4.79817	4.66213	0.0	5.12925
MGLB02533.1	0.0	2.37275	0.0	0.0
MGLB03087.1	1.19272	0.164251	0.0	0.0
MGLB02668.1	24.8063	29.6721	5.00626	30.2187
MGLB02673.1	33.7595	64.8027	1.28795	15.8036
MGLB02911.1	32.9278	1.74629	0.30999	1.80737
MGLB02749.1	5.05036	7.06942	0.309384	5.10385
MGLB02659.3	0.138719	0.0721098	2.57549	12.1267
MGLB02659.2	0.00685775	0.00336562	0.0	0.0049279
MGLB02659.1	11.5721	6.54676	0.0	7.14984
MGLB02927.2	12.8553	5.63238	2.77788	8.30544
MGLB02927.1	1.43297	1.12781	0.531299	7.81808
MGLB02927.5	5.52133	5.45383	0.0	11.5211
MGLB02927.4	0.0	2.43135	0.0	55.6586
MGLB02927.3	7.01352	9.7507	0.80914	155.112
MGLB03110.1	0.0	5.21044	1.37592	7.28641
MGLB02947.1	0.0	0.0	0.0	0.0
MGLB03248.1	16.3405	14.6779	0.630152	14.8906
MGLB02731.1	18.115	41.6144	5.22337	57.9683
MGLB02518.1	10.3685	58.6945	1.59893	21.5771
MGLB03215.1	8.53103	19.7647	1.67081	42.5133
MGLB02604.1	0.0	0.0	0.0	0.0
MGLB02604.2	3.7593	5.27391	1.29393	6.35385
MGLB03115.1	4.62084	1.96267	0.759858	10.1224
MGLB03115.2	0.0	1.40838	0.00308306	5.65903
MGLB03296.2	0.0	0.0	0.0	0.0
MGLB03296.1	2.13342	3.12033	0.632856	5.305
MGLB02646.1	1.74912	0.0	0.0	1.69392
MGLB02646.2	2.31101	6.35672	0.459543	10.9284
MGLB03292.1	6.53361	11.793	0.208523	19.5441
MGLB02727.1	3.22977	0.0	1.60311	0.0
MGLB03260.1	8.86993	28.7847	0.0	37.666
MGLB03252.1	5.59318	17.3789	7.21087	19.3424
MGLB02548.1	35.0537	21.4329	1.90195	7.92569
MGLB03267.1	29.6043	22.969	0.0	5.36627
MGLB02635.1	2.20764	7.00893	0.0	0.485626
MGLB03328.1	2.24617	3.63583	0.0	24.1798
MGLB02612.1	0.843529	2.76827	0.588896	6.72337
MGLB02975.1	12.4086	21.6188	1.53556	32.3801
MGLB02595.4	0.387808	0.685048	0.0	1.2629
MGLB02595.3	0.0	0.0	0.0	0.0
MGLB02595.5	0.0	0.0	0.0	0.41471
MGLB02595.2	2.40784	6.4403	0.689046	11.2809
MGLB02595.1	1.47944	0.373478	0.0	1.35663
MGLB02575.1	3.67787	8.49483	2.12179	15.9147
MGLB02797.1	1.05723	5.50526	3.08426	10.3916
MGLB03283.1	7.1141	40.8343	0.0	17.198
MGLB02656.1	10.0553	27.5147	5.39507	23.2756
MGLB02961.1	2.0313	3.69686	1.04002	4.03008
MGLB03231.1	0.76809	0.354304	0.334788	0.52581
MGLB02590.1	0.0	0.0	0.0	0.0
MGLB03227.1	0.0	0.0	0.0	0.0
MGLB02907.1	0.0	0.0	0.0	0.0
MGLB03326.1	0.322533	0.0	0.245988	0.560773
MGLB03322.1	0.131973	0.407409	0.0	0.0
MGLB03095.1	4.44347	4.49893	0.0	4.16452
MGLB03174.1	0.924336	4.90465	0.522229	2.71942
MGLB02537.1	166.896	122.944	76.2672	114.006
MGLB03071.1	3.74923	10.1155	0.279955	15.9269
MGLB03351.1	2.61506	8.28924	0.99677	7.61869
MGLB02702.1	0.0	0.159809	0.0	0.335002
MGLB03341.1	7.05767	15.0221	1.27032	18.8718
MGLB02776.2	1.21097	6.51499	0.0	7.83642
MGLB02776.1	0.0	0.0	0.0	0.0
MGLB03211.1	3.02273	3.33485	0.101843	5.08488
MGLB03205.1	1.96436	3.86872	0.632204	7.64191
MGLB02989.1	1.00151e-09	2.24477	1.23425	0.0
MGLB02989.2	5.78384	8.97904	1.23425	13.1472
MGLB03221.2	0.0	0.0	0.0	0.461505
MGLB03221.1	2.24625	4.88773	1.14307	9.90632
MGLB02594.2	0.150308	0.0	0.0	1.41099
MGLB02594.1	0.0	1.54589	0.231624	0.829898
MGLB03113.1	82.2239	107.758	8.84823	42.3084
MGLB03295.1	5.35862	8.28248	0.319312	10.7036
MGLB02651.1	5.07586	3.95719	4.54175	4.14763
MGLB03287.1	4.6504	14.707	1.22556	9.42869
MGLB02719.1	7.61275	9.9635	3.5975	10.3694
MGLB03263.1	2.42299	7.64394	1.93911	5.46405
MGLB03257.1	2.21966	7.971	0.542496	8.3614
MGLB03042.1	2.57468	8.08672	4.38872	7.65804
MGLB03005.1	0.036011	0.0	0.0	0.0
MGLB03324.1	0.0	0.0	0.0	0.0
MGLB03324.2	4.92203	7.61192	3.93568	5.76256
MGLB03334.1	2.46039e-05	0.0	0.0	9.64816e-06
MGLB03334.2	0.193015	0.0	0.0	0.0625332
MGLB03152.1	4.72403	19.2287	0.844467	10.9961
MGLB02583.1	3.67447	0.358203	0.0	0.0
MGLB02969.1	0.0	0.0	0.0	21.4642
MGLB02663.1	9.51847	8.31813	0.0	12.6626
MGLB02813.1	3.89877	1.12138	0.0	0.0
MGLB02675.1	0.612958	0.833984	0.0	0.0
MGLB02675.2	0.0	0.0	0.0	0.304758
MGLB03080.1	0.0	0.0	0.0	0.116882
MGLB02887.1	0.0	1.36484	0.0	17.5107
MGLB03384.3	0.000710085	0.0	0.0	0.278129
MGLB03384.1	0.15133	0.752196	0.0	0.0
MGLB03384.2	0.0967121	0.476759	0.0	3.58088
MGLB03010.1	7.46103	14.2757	0.559847	14.045
MGLB03369.3	1.27393	8.49549	0.0	5.32594
MGLB03369.1	0.0	0.0	0.0	0.0
MGLB03369.2	0.0	0.0	0.526173	4.92435
MGLB03241.1	729.575	507.744	453.075	272.485
MGLB02755.1	0.0	0.0	0.0	0.0
MGLB03290.1	6.6584e-06	14.3288	2.01464e-06	6.02846
MGLB03290.2	15.0764	0.139853	0.881974	0.0627385
MGLB03290.3	1.21335	4.77648e-10	1.27344	1.13739
MGLB03290.4	0.0	5.65158e-06	0.0	4.26209e-06
